lag_1,lag_2,lag_3,lag_4,lag_96,rolling_std_4,bot_score
0.609238,0.614207,0.590435,0.618965,0.667243,0.017469697288003436,0.576316
0.576316,0.609238,0.614207,0.590435,0.601503,0.02369560464694806,0.633314
0.633314,0.576316,0.609238,0.614207,0.632665,0.03253053245159781,0.651563
0.651563,0.633314,0.576316,0.609238,0.659476,0.034284116238443844,0.596042
0.596042,0.651563,0.633314,0.576316,0.628409,0.05004249229406089,0.538195
0.538195,0.596042,0.651563,0.633314,0.600696,0.046287344774259345,0.594449
0.594449,0.538195,0.596042,0.651563,0.596891,0.027594820327696407,0.563937
0.563937,0.594449,0.538195,0.596042,0.613085,0.025028299955607253,0.585299
0.585299,0.563937,0.594449,0.538195,0.618724,0.028277315034927173,0.530784
0.530784,0.585299,0.563937,0.594449,0.610748,0.026839698997030256,0.589491
0.589491,0.530784,0.585299,0.563937,0.626271,0.03250414770458066,0.53157
0.53157,0.589491,0.530784,0.585299,0.687189,0.02927676912248362,0.53048
0.53048,0.53157,0.589491,0.530784,0.623703,0.03293592240499518,0.586567
0.586567,0.53048,0.53157,0.589491,0.597206,0.03712961641221012,0.602184
0.602184,0.586567,0.53048,0.53157,0.610182,0.03312112881029036,0.597499
0.597499,0.602184,0.586567,0.53048,0.60558,0.006683033162506563,0.592699
0.592699,0.597499,0.602184,0.586567,0.592803,0.03155880572837276,0.53482
0.53482,0.592699,0.597499,0.602184,0.617299,0.03506393229874802,0.534107
0.534107,0.53482,0.592699,0.597499,0.590602,0.028030415354001786,0.542565
0.542565,0.534107,0.53482,0.592699,0.666457,0.009660708548955623,0.554902
0.554902,0.542565,0.534107,0.53482,0.587122,0.011222745549457241,0.558424
0.558424,0.554902,0.542565,0.534107,0.640065,0.017179583599955413,0.583517
0.583517,0.558424,0.554902,0.542565,0.621659,0.013165289641117673,0.572249
0.572249,0.583517,0.558424,0.554902,0.669235,0.013940183436783864,0.590267
0.590267,0.572249,0.583517,0.558424,0.674287,0.008170759328310965,0.588799
0.588799,0.590267,0.572249,0.583517,0.609071,0.009201117395974987,0.592237
0.592237,0.588799,0.590267,0.572249,0.628849,0.003695617043811902,0.583601
0.583601,0.592237,0.588799,0.590267,0.637329,0.0037680475936280734,0.590739
0.590739,0.583601,0.592237,0.588799,0.588705,0.007885029164045494,0.575006
0.575006,0.590739,0.583601,0.592237,0.614626,0.008994495478783206,0.570541
0.570541,0.575006,0.590739,0.583601,0.655011,0.00947508378157436,0.571086
0.571086,0.570541,0.575006,0.590739,0.659675,0.004724059871324106,0.580781
0.580781,0.571086,0.570541,0.575006,0.619164,0.008821784721237347,0.55921
0.55921,0.580781,0.571086,0.570541,0.606964,0.009656740944431398,0.562501
0.562501,0.55921,0.580781,0.571086,0.608138,0.010143707425518738,0.57467
0.57467,0.562501,0.55921,0.580781,0.664004,0.00712364917612636,0.570572
0.570572,0.57467,0.562501,0.55921,0.646804,0.006516822461997238,0.561023
0.561023,0.570572,0.57467,0.562501,0.630988,0.012863080978179118,0.54571
0.54571,0.561023,0.570572,0.57467,0.615737,0.012766393878768748,0.543855
0.543855,0.54571,0.561023,0.570572,0.616796,0.00829729670843861,0.556412
0.556412,0.543855,0.54571,0.561023,0.60754,0.015182124848579762,0.576934
0.576934,0.556412,0.543855,0.54571,0.639656,0.0163118859399476,0.576976
0.576976,0.576934,0.556412,0.543855,0.658187,0.009885992763392842,0.574083
0.574083,0.576976,0.576934,0.556412,0.616995,0.00255918040288663,0.580341
0.580341,0.574083,0.576976,0.576934,0.584376,0.002972151745989113,0.574104
0.574104,0.580341,0.574083,0.576976,0.58816,0.006593321393742867,0.564378
0.564378,0.574104,0.580341,0.574083,0.609479,0.006758956650340862,0.576127
0.576127,0.564378,0.574104,0.580341,0.596965,0.005129415845674345,0.571358
0.571358,0.576127,0.564378,0.574104,0.604532,0.005402127790774381,0.565761
0.565761,0.571358,0.576127,0.564378,0.649613,0.004324107181587354,0.572815
0.572815,0.565761,0.571358,0.576127,0.626218,0.008603235244247005,0.586074
0.586074,0.572815,0.565761,0.571358,0.592803,0.01058154010141487,0.587699
0.587699,0.586074,0.572815,0.565761,0.587699,0.006669595558791224,0.581787
0.581787,0.587699,0.586074,0.572815,0.590131,0.002630395787933414,0.58686
0.58686,0.581787,0.587699,0.586074,0.607163,0.008162770465218357,0.600916
0.600916,0.58686,0.581787,0.587699,0.626124,0.00825314584473742,0.593107
0.593107,0.600916,0.58686,0.581787,0.597101,0.005829010922489668,0.595539
0.595539,0.593107,0.600916,0.58686,0.568979,0.00431686143718252,0.602174
0.602174,0.595539,0.593107,0.600916,0.579408,0.003831973240751383,0.596881
0.596881,0.602174,0.595539,0.593107,0.577909,0.004776204839391957,0.605842
0.605842,0.596881,0.602174,0.595539,0.559357,0.005840617397543989,0.610706
0.610706,0.605842,0.596881,0.602174,0.584135,0.0060499989188286,0.60057
0.60057,0.610706,0.605842,0.596881,0.5727,0.004500120739249738,0.602174
0.602174,0.60057,0.610706,0.605842,0.541234,0.004636482574951269,0.60187
0.60187,0.602174,0.60057,0.610706,0.61297,0.0013538821654149867,0.603861
0.603861,0.60187,0.602174,0.60057,0.622235,0.003654482818105219,0.609731
0.609731,0.603861,0.60187,0.602174,0.634908,0.004418694028536494,0.610947
0.610947,0.609731,0.603861,0.60187,0.668941,0.004578360359833059,0.60143
0.60143,0.610947,0.609731,0.603861,0.641448,0.004922446910276554,0.602331
0.602331,0.60143,0.610947,0.609731,0.614091,0.008654771299760776,0.589869
0.589869,0.602331,0.60143,0.610947,0.64997,0.005675088508957314,0.597677
0.597677,0.589869,0.602331,0.60143,0.647182,0.005416993469736356,0.600036
0.600036,0.597677,0.589869,0.602331,0.602216,0.0044237384172781105,0.594197
0.594197,0.600036,0.597677,0.589869,0.595424,0.007588315623454438,0.611702
0.611702,0.594197,0.600036,0.597677,0.598191,0.010703333666876457,0.617676
0.617676,0.611702,0.594197,0.600036,0.647758,0.011559045837257724,0.596137
0.596137,0.617676,0.611702,0.594197,0.642916,0.010190465196340355,0.59925
0.59925,0.596137,0.617676,0.611702,0.614217,0.010250107523882933,0.596682
0.596682,0.59925,0.596137,0.617676,0.619143,0.0020557023741696145,0.600444
0.600444,0.596682,0.59925,0.596137,0.647527,0.006331151415909294,0.586525
0.586525,0.600444,0.596682,0.59925,0.609312,0.008824224347471566,0.581389
0.581389,0.586525,0.600444,0.596682,0.62822,0.00897128977634635,0.597373
0.597373,0.581389,0.586525,0.600444,0.634782,0.007143151195458419,0.593579
0.593579,0.597373,0.581389,0.586525,0.582584,0.007244740730431907,0.585886
0.585886,0.593579,0.597373,0.581389,0.533195,0.005524611864301225,0.586735
0.586735,0.585886,0.593579,0.597373,0.587992,0.004061058677797457,0.584429
0.584429,0.586735,0.585886,0.593579,0.527137,0.0009530367260408364,0.58576
0.58576,0.584429,0.586735,0.585886,0.548823,0.003842714578851473,0.578192
0.578192,0.58576,0.584429,0.586735,0.538813,0.007560070568532382,0.569189
0.569189,0.578192,0.58576,0.584429,0.619668,0.0073136273035017685,0.572197
0.572197,0.569189,0.578192,0.58576,0.612582,0.006174084925546565,0.583014
0.583014,0.572197,0.569189,0.578192,0.62581,0.00593899308956175,0.574461
0.574461,0.583014,0.572197,0.569189,0.618965,0.004974350368091077,0.573067
0.573067,0.574461,0.583014,0.572197,0.590435,0.0044162819487882895,0.576033
0.576033,0.573067,0.574461,0.583014,0.614207,0.0041797870361849525,0.582521
0.582521,0.576033,0.573067,0.574461,0.609238,0.0041292615463128885,0.579628
0.579628,0.582521,0.576033,0.573067,0.576316,0.002946650457359259,0.581955
0.581955,0.579628,0.582521,0.576033,0.633314,0.003619393411589286,0.574576
0.574576,0.581955,0.579628,0.582521,0.651563,0.004228256457200222,0.584513
0.584513,0.574576,0.581955,0.579628,0.596042,0.008612269440620844,0.595371
0.595371,0.584513,0.574576,0.581955,0.538195,0.008505880843149094,0.585781
0.585781,0.595371,0.584513,0.574576,0.594449,0.005239183397042535,0.592531
0.592531,0.585781,0.595371,0.584513,0.563937,0.0069579633754790725,0.602583
0.602583,0.592531,0.585781,0.595371,0.585299,0.006964081753385899,0.591797
0.591797,0.602583,0.592531,0.585781,0.530784,0.006745193319530753,0.58641
0.58641,0.591797,0.602583,0.592531,0.589491,0.0077958599002618655,0.585707
0.585707,0.58641,0.591797,0.602583,0.53157,0.006645922384027513,0.575844
0.575844,0.585707,0.58641,0.591797,0.53048,0.004975023651654289,0.585089
0.585089,0.575844,0.585707,0.58641,0.586567,0.004756145112853614,0.579198
0.579198,0.585089,0.575844,0.585707,0.602184,0.00557901875343608,0.571914
0.571914,0.579198,0.585089,0.575844,0.597499,0.007074562524839249,0.569566
0.569566,0.571914,0.579198,0.585089,0.592699,0.010953264779714563,0.553246
0.553246,0.569566,0.571914,0.579198,0.53482,0.008332648533602051,0.563487
0.563487,0.553246,0.569566,0.571914,0.534107,0.0068125547338138285,0.564157
0.564157,0.563487,0.553246,0.569566,0.542565,0.005094166295991149,0.558277
0.558277,0.564157,0.563487,0.553246,0.554902,0.008824151460690417,0.578821
0.578821,0.558277,0.564157,0.563487,0.558424,0.008674641447991044,0.56551
0.56551,0.578821,0.558277,0.564157,0.583517,0.0095936238200797,0.5764
0.5764,0.56551,0.578821,0.558277,0.572249,0.005910969484881194,0.57119
0.57119,0.5764,0.56551,0.578821,0.590267,0.007006097986839979,0.560206
0.560206,0.57119,0.5764,0.56551,0.588799,0.02241572332094562,0.612016
0.612016,0.560206,0.57119,0.5764,0.592237,0.028094351227921872,0.615339
0.615339,0.612016,0.560206,0.57119,0.583601,0.02773211299801156,0.618819
0.618819,0.615339,0.612016,0.560206,0.590739,0.009167243733412064,0.632864
0.632864,0.618819,0.615339,0.612016,0.575006,0.010894721761069355,0.606681
0.606681,0.632864,0.618819,0.615339,0.570541,0.025153034734092607,0.573926
0.573926,0.606681,0.632864,0.618819,0.571086,0.030859070697843334,0.565971
0.565971,0.573926,0.606681,0.632864,0.580781,0.01775714276006096,0.577752
0.577752,0.565971,0.573926,0.606681,0.55921,0.005400455250982624,0.57706
0.57706,0.577752,0.565971,0.573926,0.562501,0.005621221516230617,0.570457
0.570457,0.57706,0.577752,0.565971,0.57467,0.0033005676786269185,0.574513
0.574513,0.570457,0.57706,0.577752,0.570572,0.017589922349208354,0.608767
0.608767,0.574513,0.570457,0.57706,0.561023,0.018047251875318023,0.595612
0.595612,0.608767,0.574513,0.570457,0.54571,0.01460794469633431,0.585393
0.585393,0.595612,0.608767,0.574513,0.543855,0.011219874074656846,0.584869
0.584869,0.585393,0.595612,0.608767,0.556412,0.006702743343923135,0.579576
0.579576,0.584869,0.585393,0.595612,0.576934,0.005364169336239317,0.573926
0.573926,0.579576,0.584869,0.585393,0.576976,0.00781612804832806,0.566631
0.566631,0.573926,0.579576,0.584869,0.574083,0.00952517903162584,0.589208
0.589208,0.566631,0.573926,0.579576,0.580341,0.010286535159349377,0.568266
0.568266,0.589208,0.566631,0.573926,0.574104,0.01216664712446304,0.561684
0.561684,0.568266,0.589208,0.566631,0.564378,0.01228698003313012,0.565772
0.565772,0.561684,0.568266,0.589208,0.576127,0.002747300493433282,0.564378
0.564378,0.565772,0.561684,0.568266,0.571358,0.005278495587560182,0.553948
0.553948,0.564378,0.565772,0.561684,0.565761,0.005479612661301081,0.564325
0.564325,0.553948,0.564378,0.565772,0.572815,0.004960167638419783,0.559399
0.559399,0.564325,0.553948,0.564378,0.586074,0.012874586711860658,0.583538
0.583538,0.559399,0.564325,0.553948,0.587699,0.010417432649228535,0.569608
0.569608,0.583538,0.559399,0.564325,0.581787,0.010299619260821197,0.565122
0.565122,0.569608,0.583538,0.559399,0.58686,0.008500849996786764,0.579324
0.579324,0.565122,0.569608,0.583538,0.600916,0.01538321253838728,0.599742
0.599742,0.579324,0.565122,0.569608,0.593107,0.014581488067107322,0.574849
0.574849,0.599742,0.579324,0.565122,0.595539,0.010847188053493417,0.585665
0.585665,0.574849,0.599742,0.579324,0.602174,0.010706051264021188,0.580194
0.580194,0.585665,0.574849,0.599742,0.596881,0.008184821129252142,0.594019
0.594019,0.580194,0.585665,0.574849,0.605842,0.007364644503833396,0.59599
0.59599,0.594019,0.580194,0.585665,0.610706,0.00949752194002102,0.577291
0.577291,0.59599,0.594019,0.580194,0.60057,0.008394089527827069,0.58969
0.58969,0.577291,0.59599,0.594019,0.602174,0.00923212321197971,0.597635
0.597635,0.58969,0.577291,0.59599,0.60187,0.011436201962824214,0.603788
0.603788,0.597635,0.58969,0.577291,0.603861,0.005927255597477442,0.599742
0.599742,0.603788,0.597635,0.58969,0.609731,0.005355601701441688,0.609804
0.609804,0.599742,0.603788,0.597635,0.610947,0.010325343368034128,0.623368
0.623368,0.609804,0.599742,0.603788,0.60143,0.010529491484293382,0.602687
0.602687,0.623368,0.609804,0.599742,0.602331,0.01623465890210861,0.584387
0.584387,0.602687,0.623368,0.609804,0.589869,0.01744754417058429,0.589219
0.589219,0.584387,0.602687,0.623368,0.597677,0.011072859804547454,0.607928
0.607928,0.589219,0.584387,0.602687,0.600036,0.010189875596288343,0.595602
0.595602,0.607928,0.589219,0.584387,0.594197,0.007766239818459537,0.597342
0.597342,0.595602,0.607928,0.589219,0.611702,0.005841389696338176,0.604511
0.604511,0.597342,0.595602,0.607928,0.617676,0.0046018266211532224,0.604176
0.604176,0.604511,0.597342,0.595602,0.596137,0.003967711126643004,0.597614
0.597614,0.604176,0.604511,0.597342,0.59925,0.005729506806973539,0.592562
0.592562,0.597614,0.604176,0.604511,0.596682,0.008273826377066102,0.584575
0.584575,0.592562,0.597614,0.604176,0.600444,0.005423403567057874,0.590036
0.590036,0.584575,0.592562,0.597614,0.586525,0.0044259879783521165,0.583234
0.583234,0.590036,0.584575,0.592562,0.581389,0.005425884590048533,0.57683
0.57683,0.583234,0.590036,0.584575,0.597373,0.009276315338063088,0.598463
0.598463,0.57683,0.583234,0.590036,0.593579,0.01019323580867143,0.595466
0.595466,0.598463,0.57683,0.583234,0.585886,0.00958122304307634,0.591179
0.591179,0.595466,0.598463,0.57683,0.586735,0.009775724129248809,0.576421
0.576421,0.591179,0.595466,0.598463,0.584429,0.009940863443443474,0.576326
0.576326,0.576421,0.591179,0.595466,0.58576,0.007621753713409375,0.575184
0.575184,0.576326,0.576421,0.591179,0.578192,0.0013984308770466822,0.578538
0.578538,0.575184,0.576326,0.576421,0.569189,0.0018278777314722843,0.574314
0.574314,0.578538,0.575184,0.576326,0.572197,0.004232340753201166,0.583653
0.583653,0.574314,0.578538,0.575184,0.583014,0.016146980491757095,0.610213
0.610213,0.583653,0.574314,0.578538,0.574461,0.016196812883543403,0.578245
0.578245,0.610213,0.583653,0.574314,0.573067,0.014554540697591432,0.582542
0.582542,0.578245,0.610213,0.583653,0.576033,0.014315248848151755,0.586211
0.586211,0.582542,0.578245,0.610213,0.582521,0.0032629091699271254,0.582773
0.582773,0.586211,0.582542,0.578245,0.579628,0.006721759814304518,0.570824
0.570824,0.582773,0.586211,0.582542,0.581955,0.006895103788283629,0.575907
0.575907,0.570824,0.582773,0.586211,0.574576,0.006876470921521885,0.586158
0.586158,0.575907,0.570824,0.582773,0.584513,0.006379737977995086,0.577291
0.577291,0.586158,0.575907,0.570824,0.595371,0.007872212284434944,0.566925
0.566925,0.577291,0.586158,0.575907,0.585781,0.008161247065729444,0.572396
0.572396,0.566925,0.577291,0.586158,0.592531,0.004760732813116531,0.576557
0.576557,0.572396,0.566925,0.577291,0.602583,0.003984991217207669,0.570824
0.570824,0.576557,0.572396,0.566925,0.591797,0.00486445127956108,0.564818
0.564818,0.570824,0.576557,0.572396,0.58641,0.008004925124648723,0.55791
0.55791,0.564818,0.570824,0.576557,0.585707,0.005373110792136332,0.566547
0.566547,0.55791,0.564818,0.570824,0.575844,0.0058136326782747515,0.572008
0.572008,0.566547,0.55791,0.564818,0.585089,0.007965682995485267,0.5764
0.5764,0.572008,0.566547,0.55791,0.579198,0.0042052532525266445,0.574052
0.574052,0.5764,0.572008,0.566547,0.571914,0.022592709738641706,0.619196
0.619196,0.574052,0.5764,0.572008,0.569566,0.026358775570661127,0.622393
0.622393,0.619196,0.574052,0.5764,0.553246,0.023071515112459664,0.61864
0.61864,0.622393,0.619196,0.574052,0.563487,0.003566889634927538,0.626397
0.626397,0.61864,0.622393,0.619196,0.564157,0.0032130092205104877,0.621397
0.621397,0.626397,0.61864,0.622393,0.558277,0.004602935331693948,0.615548
0.615548,0.621397,0.626397,0.61864,0.578821,0.015700977315688796,0.59099
0.59099,0.615548,0.621397,0.626397,0.56551,0.016157241150161303,0.590602
0.590602,0.59099,0.615548,0.621397,0.5764,0.028951248332346323,0.546056
0.546056,0.590602,0.59099,0.615548,0.57119,0.026348294838904808,0.607467
0.607467,0.546056,0.590602,0.59099,0.560206,0.02644369329193365,0.591986
0.591986,0.607467,0.546056,0.590602,0.612016,0.02623012788127155,0.587479
0.587479,0.591986,0.607467,0.546056,0.615339,0.008743723272600867,0.59208
0.59208,0.587479,0.591986,0.607467,0.618819,0.011435872372399849,0.61298
0.61298,0.59208,0.587479,0.591986,0.632864,0.01623175778120878,0.573821
0.573821,0.61298,0.59208,0.587479,0.606681,0.019083348256211323,0.572155
0.572155,0.573821,0.61298,0.59208,0.573926,0.01990420247923852,0.573622
0.573622,0.572155,0.573821,0.61298,0.565971,0.006615678417054411,0.586347
0.586347,0.573622,0.572155,0.573821,0.577752,0.0068743732503072225,0.582531
0.582531,0.586347,0.573622,0.572155,0.57706,0.005519077398853046,0.583684
0.583684,0.582531,0.586347,0.573622,0.570457,0.00376239545828554,0.577375
0.577375,0.583684,0.582531,0.586347,0.574513,0.0031998346313305923,0.584492
0.584492,0.577375,0.583684,0.582531,0.608767,0.013121424144676899,0.60731
0.60731,0.584492,0.577375,0.583684,0.595612,0.012966837779550107,0.594239
0.594239,0.60731,0.584492,0.577375,0.585393,0.009500989330125357,0.591954
0.591954,0.594239,0.60731,0.584492,0.584869,0.006918970558144941,0.600738
0.600738,0.591954,0.594239,0.60731,0.579576,0.00855542916814598,0.580236
0.580236,0.600738,0.591954,0.594239,0.573926,0.013132124590147296,0.611167
0.611167,0.580236,0.600738,0.591954,0.566631,0.014287733932216318,0.609878
0.609878,0.611167,0.580236,0.600738,0.589208,0.01664677436225461,0.583339
0.583339,0.609878,0.611167,0.580236,0.568266,0.012864242596611333,0.599459
0.599459,0.583339,0.609878,0.611167,0.561684,0.01241705367634189,0.585728
0.585728,0.599459,0.583339,0.609878,0.565772,0.009015364089587793,0.600612
0.600612,0.585728,0.599459,0.583339,0.564378,0.007381122182149228,0.601189
0.601189,0.600612,0.585728,0.599459,0.553948,0.009222233442492518,0.584209
0.584209,0.601189,0.600612,0.585728,0.564325,0.0108823555469928,0.580309
0.580309,0.584209,0.601189,0.600612,0.559399,0.011835188644511017,0.603788
0.603788,0.580309,0.584209,0.601189,0.583538,0.01477154671435896,0.610664
0.610664,0.603788,0.580309,0.584209,0.569608,0.013038642644123041,0.600371
0.600371,0.610664,0.603788,0.580309,0.565122,0.004348283684527142,0.606471
0.606471,0.600371,0.610664,0.603788,0.579324,0.0065172468114317005,0.615758
0.615758,0.606471,0.600371,0.610664,0.599742,0.009049636544328332,0.620475
0.620475,0.615758,0.606471,0.600371,0.574849,0.007959980292130579,0.603369
0.603369,0.620475,0.615758,0.606471,0.585665,0.00737218259751509,0.610161
0.610161,0.603369,0.620475,0.615758,0.580194,0.007612281277718477,0.617162
0.617162,0.610161,0.603369,0.620475,0.594019,0.00852931452410458,0.623043
0.623043,0.617162,0.610161,0.603369,0.59599,0.005751220819770524,0.612163
0.612163,0.623043,0.617162,0.610161,0.577291,0.0044908713706535265,0.618714
0.618714,0.612163,0.623043,0.617162,0.58969,0.008021850202275345,0.631292
0.631292,0.618714,0.612163,0.623043,0.597635,0.007966397361276027,0.622078
0.622078,0.631292,0.618714,0.612163,0.603788,0.0058293250610804434,0.619248
0.619248,0.622078,0.631292,0.618714,0.599742,0.02683721510640957,0.676886
0.676886,0.619248,0.622078,0.631292,0.609804,0.03563220344951544,0.68698
0.68698,0.676886,0.619248,0.622078,0.623368,0.03701752767159989,0.617215
0.617215,0.68698,0.676886,0.619248,0.602687,0.04848098756128723,0.585456
0.585456,0.617215,0.68698,0.676886,0.584387,0.05019380115114897,0.576169
0.576169,0.585456,0.617215,0.68698,0.589219,0.01763871568220917,0.589931
0.589931,0.576169,0.585456,0.617215,0.607928,0.00842401038210577,0.596199
0.596199,0.589931,0.576169,0.585456,0.595602,0.008850764312635411,0.593212
0.593212,0.596199,0.589931,0.576169,0.597342,0.011496609790187018,0.570698
0.570698,0.593212,0.596199,0.589931,0.604511,0.022093013956176317,0.624573
0.624573,0.570698,0.593212,0.596199,0.604176,0.030404102497323806,0.637937
0.637937,0.624573,0.570698,0.593212,0.597614,0.034045389438234736,0.646532
0.646532,0.637937,0.624573,0.570698,0.592562,0.010847202742382956,0.624342
0.624342,0.646532,0.637937,0.624573,0.584575,0.03231722821629966,0.574272
0.574272,0.624342,0.646532,0.637937,0.590036,0.03656001388928126,0.573905
0.573905,0.574272,0.624342,0.646532,0.583234,0.024028495630212643,0.582804
0.582804,0.573905,0.574272,0.624342,0.57683,0.007126326935000995,0.565352
0.565352,0.582804,0.573905,0.574272,0.598463,0.010801167236362201,0.557785
0.557785,0.565352,0.582804,0.573905,0.595466,0.01606264451041244,0.544295
0.544295,0.557785,0.565352,0.582804,0.591179,0.012868278128842439,0.536864
0.536864,0.544295,0.557785,0.565352,0.576421,0.009703171251430368,0.55507
0.55507,0.536864,0.544295,0.557785,0.576326,0.007507356325715472,0.544001
0.544001,0.55507,0.536864,0.544295,0.575184,0.007919851050867635,0.540165
0.540165,0.544001,0.55507,0.536864,0.578538,0.006728572335044511,0.54179
0.54179,0.540165,0.544001,0.55507,0.574314,0.014318733472318107,0.513521
0.513521,0.54179,0.540165,0.544001,0.583653,0.017164190251838355,0.509318
0.509318,0.513521,0.54179,0.540165,0.610213,0.014579763792713224,0.525858
0.525858,0.509318,0.513521,0.54179,0.578245,0.008567493779862786,0.526057
0.526057,0.525858,0.509318,0.513521,0.582542,0.02419019664384749,0.474645
0.474645,0.526057,0.525858,0.509318,0.586211,0.03375244497318732,0.461774
0.461774,0.474645,0.526057,0.525858,0.582773,0.02929895832479495,0.468817
0.468817,0.461774,0.474645,0.526057,0.570824,0.008094890590248835,0.480714
0.480714,0.468817,0.461774,0.474645,0.575907,0.008210750554492491,0.475463
0.475463,0.480714,0.468817,0.461774,0.586158,0.008546430887691225,0.489047
0.489047,0.475463,0.480714,0.468817,0.577291,0.008287659515894724,0.493973
0.493973,0.489047,0.475463,0.480714,0.566925,0.008520632033563756,0.492894
0.492894,0.493973,0.489047,0.475463,0.572396,0.018870145857094678,0.529474
0.529474,0.492894,0.493973,0.489047,0.576557,0.031825820785456316,0.559263
0.559263,0.529474,0.492894,0.493973,0.570824,0.03799004458518831,0.580372
0.580372,0.559263,0.529474,0.492894,0.564818,0.0211064192605287,0.562543
0.562543,0.580372,0.559263,0.529474,0.55791,0.013920342440754555,0.546632
0.546632,0.562543,0.580372,0.559263,0.566547,0.015048237792774222,0.551097
0.551097,0.546632,0.562543,0.580372,0.572008,0.008774888883506667,0.564755
0.564755,0.551097,0.546632,0.562543,0.5764,0.0078066628114213926,0.551705
0.551705,0.564755,0.551097,0.546632,0.574052,0.006334365740510856,0.554535
0.554535,0.551705,0.564755,0.551097,0.619196,0.0066391494624355556,0.549882
0.549882,0.554535,0.551705,0.564755,0.622393,0.013536383231914372,0.52524
0.52524,0.549882,0.554535,0.551705,0.61864,0.0245693183513766,0.501342
0.501342,0.52524,0.549882,0.554535,0.626397,0.027978944815724258,0.485986
0.485986,0.501342,0.52524,0.549882,0.621397,0.017624032266615988,0.490084
0.490084,0.485986,0.501342,0.52524,0.615548,0.009280171491845826,0.505733
0.505733,0.490084,0.485986,0.501342,0.59099,0.010827930627228071,0.507327
0.507327,0.505733,0.490084,0.485986,0.590602,0.007962058130160193,0.504434
0.504434,0.507327,0.505733,0.490084,0.546056,0.0011919394215750762,0.506121
0.506121,0.504434,0.507327,0.505733,0.607467,0.00392877631517887,0.49847
0.49847,0.506121,0.504434,0.507327,0.591986,0.003662106179242297,0.506257
0.506257,0.49847,0.506121,0.504434,0.587479,0.005352876882392468,0.495765
0.495765,0.506257,0.49847,0.506121,0.59208,0.006070512409842308,0.508427
0.508427,0.495765,0.506257,0.49847,0.61298,0.006479416711251069,0.51024
0.51024,0.508427,0.495765,0.506257,0.573821,0.008332141236482895,0.515387
0.515387,0.51024,0.508427,0.495765,0.572155,0.0030921366266737343,0.513217
0.513217,0.515387,0.51024,0.508427,0.573622,0.0021514389761306185,0.512106
0.512106,0.513217,0.515387,0.51024,0.586347,0.007309610585934014,0.527933
0.527933,0.512106,0.513217,0.515387,0.582531,0.007277723316257299,0.519684
0.519684,0.527933,0.512106,0.513217,0.583684,0.013984529666790493,0.495105
0.495105,0.519684,0.527933,0.512106,0.577375,0.014286646375829899,0.508018
0.508018,0.495105,0.519684,0.527933,0.584492,0.010323717838131779,0.512421
0.512421,0.508018,0.495105,0.519684,0.60731,0.010796668541023227,0.489361
0.489361,0.512421,0.508018,0.495105,0.594239,0.010025908383685014,0.504821
0.504821,0.489361,0.512421,0.508018,0.591954,0.00971192476639175,0.499193
0.499193,0.504821,0.489361,0.512421,0.600738,0.009069531116219755,0.484917
0.484917,0.499193,0.504821,0.489361,0.580236,0.009826401087618406,0.486039
0.486039,0.484917,0.499193,0.504821,0.611167,0.006561338760860035,0.488009
0.488009,0.486039,0.484917,0.499193,0.609878,0.006484360332222262,0.499036
0.499036,0.488009,0.486039,0.484917,0.583339,0.01835006661208778,0.5259
0.5259,0.499036,0.488009,0.486039,0.599459,0.015950132692803626,0.502138
0.502138,0.5259,0.499036,0.488009,0.585728,0.012516145879144649,0.501908
0.501908,0.502138,0.5259,0.499036,0.600612,0.015414006906643076,0.488921
0.488921,0.501908,0.502138,0.5259,0.601189,0.006662409299050532,0.492663
0.492663,0.488921,0.501908,0.502138,0.584209,0.006392921417585481,0.487841
0.487841,0.492663,0.488921,0.501908,0.580309,0.007206377424528527,0.503616
0.503616,0.487841,0.492663,0.488921,0.603788,0.00660655182386514,0.49413
0.49413,0.503616,0.487841,0.492663,0.610664,0.011831607583139066,0.514989
0.514989,0.49413,0.503616,0.487841,0.600371,0.008979729631306986,0.509874
0.509874,0.514989,0.49413,0.503616,0.606471,0.009995796816731477,0.497139
0.497139,0.509874,0.514989,0.49413,0.615758,0.00998523640187749,0.494162
0.494162,0.497139,0.509874,0.514989,0.620475,0.013413917334297618,0.5235
0.5235,0.494162,0.497139,0.509874,0.603369,0.013210730546972405,0.50327
0.50327,0.5235,0.494162,0.497139,0.610161,0.012727472814796088,0.500147
0.500147,0.50327,0.5235,0.494162,0.617162,0.01056575465050597,0.513207
0.513207,0.500147,0.50327,0.5235,0.623043,0.025541216968878434,0.555395
0.555395,0.513207,0.500147,0.50327,0.612163,0.023735213690168573,0.528394
0.528394,0.555395,0.513207,0.500147,0.618714,0.018797973738355928,0.546328
0.546328,0.528394,0.555395,0.513207,0.631292,0.014424713547169883,0.52524
0.52524,0.546328,0.528394,0.555395,0.622078,0.00968476867308958,0.538813
0.538813,0.52524,0.546328,0.528394,0.619248,0.015968229645180514,0.563539
0.563539,0.538813,0.52524,0.546328,0.676886,0.01667033911626383,0.532231
0.532231,0.563539,0.538813,0.52524,0.68698,0.014173767256845498,0.536088
0.536088,0.532231,0.563539,0.538813,0.617215,0.01405521462842969,0.540343
0.540343,0.536088,0.532231,0.563539,0.585456,0.004741983902817391,0.543006
0.543006,0.540343,0.536088,0.532231,0.576169,0.004275706286830808,0.533436
